state,latitude,longitude,quarter,temperature_2m_meanmean,temperature_2m_meansum,relative_humidity_2m_meanmean,relative_humidity_2m_meansum,wind_speed_10m_maxmax,temperature_2m_maxmax,relative_humidity_2m_maxmax,temperature_2m_minmin,relative_humidity_2m_minmin,precipitation_hours_sum,moderate_drizzle_sum,moderate_rain_sum,light_rain_sum,heavy_rain_sum,overcast_sum,partly_cloudy_sum,clear_sky_sum,light_drizzle_sum,mainly_clear_sum,heavy_drizzle_sum,light_snow_sum,heavy_snow_sum,moderate_snow_sum,year
Hawaii,20.902977,-156.207483,2,24.990718626373624,2274.1553949999998,70.95474997802198,6456.882248,43.893436,29.9075,97.531944,17.1575,41.979076,314.0,9,3,2,0,18,6,5,31,14,3,0,0,0,2017
Hawaii,20.902977,-156.207483,3,26.633631804347825,2450.294126,69.68812401086957,6411.307409,41.66368,30.807499,94.916405,21.4575,41.334187,232.0,6,1,0,0,12,5,4,43,21,0,0,0,0,2017
Hawaii,20.902977,-156.207483,4,23.706662423913045,2181.012943,75.30707057608696,6928.250493,48.981174,30.1575,97.0282,16.5575,43.88936,773.0,19,6,8,3,9,2,1,32,7,5,0,0,0,2017
Hawaii,20.902977,-156.207483,1,22.645972277777776,2038.137505,75.05016416666666,6754.514775,50.8875,29.1575,100.0,16.1075,38.022774,523.0,14,5,4,3,13,2,1,37,7,4,0,0,0,2018
Hawaii,20.902977,-156.207483,2,24.543603120879123,2233.467884,75.80762282417582,6898.493677,46.092655,29.6575,100.0,18.807499,50.31783,622.0,7,2,4,2,16,5,1,48,3,3,0,0,0,2018
Hawaii,20.902977,-156.207483,3,26.197920902173916,2410.208723,76.57261434782609,7044.68052,54.0,30.9075,100.0,21.7075,53.859085,855.0,11,3,4,3,10,0,0,55,1,5,0,0,0,2018
Hawaii,20.902977,-156.207483,4,24.64860042391304,2267.671239,75.80339617391304,6973.912448,45.60079,29.3575,98.20417,17.557499,44.385174,712.0,15,5,5,1,5,3,0,46,8,4,0,0,0,2018
Hawaii,20.902977,-156.207483,1,21.645671377777777,1948.110424,76.15667337777778,6854.100604,55.643005,26.9075,99.08212,16.0575,47.886005,923.0,15,12,14,2,5,2,1,31,5,3,0,0,0,2019
Hawaii,20.902977,-156.207483,2,24.87755484615385,2263.857491,73.09517159340659,6651.660615,40.091137,30.8575,97.59763,17.7575,41.440166,471.0,16,1,2,0,11,7,3,36,13,2,0,0,0,2019
Hawaii,20.902977,-156.207483,3,27.4477390326087,2525.191991,69.86176209782609,6427.282113,41.8855,32.8075,95.60547,22.4075,37.997433,447.0,10,0,1,0,12,6,0,46,15,2,0,0,0,2019
Hawaii,20.902977,-156.207483,4,25.752698793478263,2369.248289,71.84240104347826,6609.500896,47.749897,31.9075,96.723236,18.6075,29.389347,574.0,11,1,5,1,11,2,1,51,7,2,0,0,0,2019
Hawaii,20.902977,-156.207483,1,22.94813659340659,2088.28043,73.954984989011,6729.903634,46.8,28.1075,100.0,17.1575,41.228165,951.0,21,8,5,1,3,1,3,36,4,9,0,0,0,2020
Hawaii,20.902977,-156.207483,2,24.724303648351647,2249.911632,72.78546632967033,6623.477436,42.821846,30.1075,96.09749,18.9575,42.863476,632.0,6,2,3,0,9,0,3,61,5,2,0,0,0,2020
Hawaii,20.902977,-156.207483,3,26.4789895,2436.067034,69.15631309782609,6362.380805,44.098164,32.607502,93.32435,22.7075,33.876514,343.0,2,1,0,0,14,6,3,54,10,2,0,0,0,2020
Hawaii,20.902977,-156.207483,4,25.463908043478263,2342.67954,72.42235096739131,6662.856289,48.268196,31.1575,96.781815,18.8575,35.080387,580.0,17,3,5,0,11,4,2,43,5,2,0,0,0,2020
Hawaii,20.902977,-156.207483,1,22.963773066666665,2066.739576,73.33013014444444,6599.711713,44.66322,28.4575,96.931435,15.657499,39.540577,885.0,17,4,5,2,4,2,0,48,2,6,0,0,0,2021
Hawaii,20.902977,-156.207483,2,24.388521,2219.355411,69.3485599010989,6310.718951,40.737305,29.8575,95.495804,18.2575,38.55353,374.0,6,0,0,0,13,10,2,47,13,0,0,0,0,2021
Hawaii,20.902977,-156.207483,3,25.896630119565216,2382.489971,70.17604234782608,6456.195896,43.45276,30.557499,97.618965,20.2575,40.249092,447.0,5,0,3,0,7,6,3,56,12,0,0,0,0,2021
Hawaii,20.902977,-156.207483,4,24.51187044565217,2255.092081,72.18977402173913,6641.45921,46.085625,30.057499,100.0,18.807499,39.40874,571.0,5,8,2,3,16,12,0,38,4,4,0,0,0,2021
Hawaii,20.902977,-156.207483,1,23.4535417,2110.818753,72.1148887111111,6490.339984,39.908073,29.1075,97.884094,16.7575,39.7592,220.0,9,3,4,0,17,17,0,26,13,1,0,0,0,2022
Hawaii,20.902977,-156.207483,2,24.833232373626373,2259.824146,69.02832072527472,6281.5771859999995,43.921474,29.807499,94.0454,20.9075,41.831093,351.0,8,0,1,2,24,8,0,41,6,1,0,0,0,2022
Hawaii,20.902977,-156.207483,3,26.325547619565217,2421.950381,68.80305515217391,6329.881074,42.936695,31.6575,96.46541,21.9575,39.802723,338.0,7,1,0,0,15,7,0,49,11,2,0,0,0,2022
Hawaii,20.902977,-156.207483,4,24.781661826086953,2279.912888,71.73948895652174,6600.032984,48.6,31.807499,97.62424,19.4075,33.438164,497.0,12,8,4,2,15,8,0,37,5,1,0,0,0,2022
Hawaii,20.902977,-156.207483,1,24.045,24.045,81.634605,81.634605,25.872454,26.4075,98.781044,20.8575,66.78788,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023
Idaho,44.068202,-114.742043,1,-4.444328659611111,-399.989579365,72.11493800000001,6490.34442,19.45333,9.4,98.57236,-20.25,24.547281,285.0,1,0,0,0,36,3,4,2,3,0,19,6,16,2015
Idaho,44.068202,-114.742043,2,5.3756410333516484,489.18333403500003,61.29307372527472,5577.669709,19.9954,28.55,99.64761,-14.05,16.990063,355.0,8,4,4,0,17,8,4,14,3,2,7,1,19,2015
Idaho,44.068202,-114.742043,3,12.536865929347826,1153.3916655,50.34159456521739,4631.4267,21.028437,27.1,100.0,-3.15,12.780257,270.0,8,6,5,0,24,8,10,13,9,5,1,0,3,2015
Idaho,44.068202,-114.742043,4,-4.618953849239131,-424.94375413,73.5293305326087,6764.698409,26.903828,18.6,100.0,-26.15,18.332155,535.0,1,1,2,0,23,6,2,2,5,1,13,12,24,2015
Idaho,44.068202,-114.742043,1,-6.609478012307692,-601.46249912,76.42413569230769,6954.596348,24.485292,7.75,98.157455,-23.05,30.516047,482.0,0,0,0,0,27,2,3,1,2,0,13,12,31,2016
Idaho,44.068202,-114.742043,2,5.135073284208791,467.291668863,61.159571142857146,5565.520974,26.867676,25.25,100.0,-8.5,14.441558,330.0,7,0,2,0,22,7,9,15,2,0,7,8,12,2016
Idaho,44.068202,-114.742043,3,12.290307978260868,1130.708334,45.2169925,4159.96331,21.142147,26.1,100.0,-5.35,9.214819,168.0,5,0,6,0,28,9,12,14,9,2,3,1,3,2016
Idaho,44.068202,-114.742043,4,-4.958989962195652,-456.227076522,75.56876172826087,6952.326079,21.817902,13.55,100.0,-28.4,18.750174,585.0,1,0,2,0,25,2,4,3,1,0,13,12,29,2016
Idaho,44.068202,-114.742043,1,-6.235226872888889,-561.17041856,71.967462,6477.07158,27.155552,8.496,99.63858,-24.704,13.604452,997.0,0,0,0,0,17,2,2,0,1,0,13,24,31,2017
Idaho,44.068202,-114.742043,2,2.7647728411428574,251.594328544,64.9176612087912,5907.50717,23.110207,23.496,100.0,-15.054001,17.984274,489.0,5,3,3,0,22,2,2,13,2,3,8,13,15,2017
Idaho,44.068202,-114.742043,3,12.359043188369565,1137.03197333,49.63469243478261,4566.391704,24.066206,27.345999,100.0,-10.554001,9.18227,217.0,7,4,3,0,15,13,14,18,4,5,2,4,3,2017
Idaho,44.068202,-114.742043,4,-4.400603393586956,-404.85551221,69.05710481521739,6353.253643,21.915693,11.496,100.0,-19.754,8.90518,595.0,0,0,0,0,23,10,3,3,2,1,8,16,26,2017
Idaho,44.068202,-114.742043,1,-7.006152936333333,-630.55376427,73.47552392222222,6612.797153,23.18579,4.696,99.26724,-22.104,13.225762,721.0,0,0,0,0,19,2,1,0,0,0,22,10,36,2018
Idaho,44.068202,-114.742043,2,3.590986171813187,326.779741635,66.83969917582418,6082.412625,24.640942,21.196,100.0,-16.154001,12.942506,441.0,7,0,0,0,21,3,3,17,2,0,6,10,22,2018
Idaho,44.068202,-114.742043,3,12.680691802173914,1166.6236458,40.5562405326087,3731.174129,21.67487,29.246,100.0,-5.854,8.871609,86.0,3,0,1,0,31,15,15,13,7,1,1,2,3,2018
Idaho,44.068202,-114.742043,4,-4.977890393152174,-457.96591617,72.03160865217392,6626.907996,23.4,14.596001,100.0,-25.504,13.449593,500.0,2,0,0,0,23,4,6,5,2,1,14,11,24,2018
Idaho,44.068202,-114.742043,1,-7.720203782555556,-694.81834043,72.83472822222222,6555.12554,22.881956,6.396,100.0,-24.404001,14.626823,720.0,0,0,0,0,28,3,3,0,1,0,17,14,24,2019
Idaho,44.068202,-114.742043,2,2.643092484461538,240.521416086,68.37355973626373,6221.993936,24.675106,17.896,100.0,-13.153999,23.61267,554.0,3,0,2,0,21,6,0,18,1,1,7,11,21,2019
Idaho,44.068202,-114.742043,3,11.38859484673913,1047.7507259,53.87178446739131,4956.204171,24.490587,24.796,100.0,-14.604,12.911402,228.0,7,0,3,0,31,7,8,20,4,4,1,4,3,2019
Idaho,44.068202,-114.742043,4,-6.09890501326087,-561.09926122,70.54836951086956,6490.449995,24.464113,10.195999,100.0,-26.704,18.94667,418.0,0,0,0,0,42,4,3,0,0,0,18,6,19,2019
Idaho,44.068202,-114.742043,1,-7.057548622417582,-642.23692464,73.8880029010989,6723.808264,22.104116,6.096,97.782455,-22.754,17.221941,734.0,0,0,0,0,18,5,1,1,0,0,17,9,40,2020
Idaho,44.068202,-114.742043,2,2.3879413748351648,217.30266511,65.49971557142857,5960.474117,23.770906,22.146,100.0,-17.154001,20.493563,450.0,5,0,1,0,29,5,2,5,3,0,11,12,18,2020
Idaho,44.068202,-114.742043,3,12.545207155869566,1154.15905834,47.20284373913044,4342.661624,22.782625,26.996,100.0,-5.604,9.643231,115.0,2,0,3,0,21,10,19,18,13,3,0,0,3,2020
Idaho,44.068202,-114.742043,4,-3.5226595900543476,-324.084682285,64.75752447826086,5957.692252,23.051247,19.896,100.0,-22.454,11.039326,425.0,0,0,1,0,28,6,10,1,7,0,10,12,17,2020
Idaho,44.068202,-114.742043,1,-7.6465463646666665,-688.18917282,72.40127621111111,6516.114859,25.6233,5.996,97.43094,-20.054,18.299242,646.0,0,0,0,0,23,4,4,0,3,0,16,11,29,2021
Idaho,44.068202,-114.742043,2,3.751723290384615,341.406819425,59.08511005494506,5376.745015,22.366402,25.996,100.0,-13.903999,13.7152195,252.0,3,0,0,0,22,11,5,12,10,0,9,5,14,2021
Idaho,44.068202,-114.742043,3,13.083499711304349,1203.68197344,46.98331538043478,4322.465015,30.699368,26.595999,100.0,-6.154,11.21792,148.0,9,2,5,0,18,18,10,14,10,3,1,1,1,2021
Idaho,44.068202,-114.742043,4,-3.4181531908695653,-314.47009356,75.20921848913044,6919.248101,22.33161,16.196,100.0,-22.104,18.473738,692.0,0,0,0,0,26,0,1,5,1,0,8,17,34,2021
Idaho,44.068202,-114.742043,1,-6.471963106,-582.47667954,67.33727187777778,6060.354469,23.14103,9.496,97.79614,-22.954,16.76132,354.0,0,0,0,0,41,2,3,0,0,0,20,11,13,2022
Idaho,44.068202,-114.742043,2,0.7686190637362638,69.94433480000001,65.63118545054945,5972.437876,25.603062,20.896,100.0,-16.804,18.739862,659.0,3,0,1,0,19,1,3,9,5,1,6,18,25,2022
Idaho,44.068202,-114.742043,3,13.679400967391304,1258.504889,47.22914743478261,4345.081564,25.772078,26.696,99.66413,-2.554,8.303234,147.0,5,1,4,0,17,9,14,26,8,4,0,0,4,2022
Idaho,44.068202,-114.742043,4,-4.822387764826087,-443.659674364,69.8019865326087,6421.782761,24.014996,17.496,100.0,-23.654001,12.068692,523.0,0,0,0,0,34,1,6,1,3,0,11,12,24,2022
Idaho,44.068202,-114.742043,1,-9.512334,-9.512334,81.394455,81.394455,12.984975,-6.904,92.35221,-11.554001,58.052845,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023
Illinois,40.633125,-89.398529,1,-2.7203286789444445,-244.829581105,68.1052949,6129.476541,37.379375,22.578999,100.0,-23.271,23.906698,214.0,5,1,1,0,46,3,0,9,1,0,10,1,13,2015
Illinois,40.633125,-89.398529,2,17.12721387802198,1558.5764629,69.1544453956044,6293.054531,38.56203,32.878998,99.68158,-2.271,25.565857,407.0,5,16,16,0,26,6,1,9,3,9,0,0,0,2015
Illinois,40.633125,-89.398529,3,22.43552084782609,2064.067918,68.35994548913044,6289.114985,27.609911,34.128998,100.0,8.579,29.896902,245.0,2,10,10,3,33,7,5,11,7,4,0,0,0,2015
Illinois,40.633125,-89.398529,4,8.786653935652174,808.37216208,68.5611140326087,6307.622491,44.757427,26.678999,99.67345,-16.021,20.72486,330.0,5,11,7,0,38,5,7,7,5,2,1,1,3,2015
Illinois,40.633125,-89.398529,1,1.7948424129450549,163.330659578,67.87165963736264,6176.321027,41.1425,22.078999,99.67243,-19.521,24.812653,249.0,4,6,2,0,50,2,0,8,1,2,8,1,7,2016
Illinois,40.633125,-89.398529,2,17.086188173076923,1554.84312375,65.2846870989011,5940.906526,45.05756,33.829,99.680466,-3.871,23.660141,291.0,11,7,13,1,27,5,1,9,11,5,1,0,0,2016
Illinois,40.633125,-89.398529,3,23.304655586956525,2144.028314,74.42261395652174,6846.880484,30.24214,33.829,100.0,11.479,27.531761,304.0,7,12,11,1,23,6,2,24,3,3,0,0,0,2016
Illinois,40.633125,-89.398529,4,7.4492668325,685.33254859,68.0578332826087,6261.320662,39.299404,28.428999,99.64059,-22.671001,32.795498,217.0,6,3,4,0,46,3,7,9,2,3,1,1,7,2016
Illinois,40.633125,-89.398529,1,2.8631666779555554,257.685001016,67.0573503,6035.161527,42.015255,24.1265,100.0,-17.4235,16.344208,290.0,6,8,4,1,38,2,1,9,2,8,7,0,4,2017
Illinois,40.633125,-89.398529,2,17.095501738461536,1555.6906582,65.86542316483516,5993.753508,40.482,34.226498,100.0,0.5265,27.03071,338.0,12,14,6,3,24,5,3,12,7,5,0,0,0,2017
Illinois,40.633125,-89.398529,3,22.268505717391303,2048.702526,67.14479507608695,6177.321147,29.387999,35.4265,100.0,8.5265,22.178995,194.0,3,16,4,2,35,5,4,14,5,4,0,0,0,2017
Illinois,40.633125,-89.398529,4,5.615766277336957,516.650497515,67.97996143478261,6254.156452,38.305763,28.2265,100.0,-23.8735,26.87436,304.0,1,4,10,2,40,3,2,17,1,1,6,0,5,2017
Illinois,40.633125,-89.398529,1,-1.2792406539333332,-115.131658854,69.56793407777778,6261.114067,40.257275,17.176498,99.669975,-28.0235,17.54744,375.0,3,4,6,1,33,3,4,7,2,1,11,4,11,2018
Illinois,40.633125,-89.398529,2,17.008116135274722,1547.73856831,67.36293105494505,6130.026726,35.747112,33.9265,100.0,-7.2735,23.254654,373.0,3,15,5,0,33,1,1,19,1,4,5,0,4,2018
Illinois,40.633125,-89.398529,3,22.615584706521737,2080.633793,73.14651047826086,6729.478964,32.76198,32.4265,100.0,7.1765003,31.607504,302.0,7,9,6,2,25,6,3,23,5,6,0,0,0,2018
Illinois,40.633125,-89.398529,4,4.447922026978261,409.208826482,75.64181413043478,6959.0469,44.12754,29.5765,100.0,-15.6735,22.788609,419.0,3,13,7,0,30,1,8,11,2,3,4,1,9,2018
Illinois,40.633125,-89.398529,1,-2.093036863,-188.37331767,71.52196966666666,6436.97727,42.926132,19.426498,100.0,-31.223501,15.198669,389.0,3,3,7,0,38,2,2,4,3,2,9,3,14,2019
Illinois,40.633125,-89.398529,2,15.90117908791209,1447.007297,72.99352418681319,6642.410701,37.66433,32.3265,99.35614,-5.2735,30.672754,429.0,16,14,11,3,23,0,1,14,1,7,0,1,0,2019
Illinois,40.633125,-89.398529,3,23.045589010869563,2120.194189,72.79880234782608,6697.489816,30.962091,33.726498,100.0,12.9765005,37.061638,293.0,9,9,10,3,31,4,1,15,5,5,0,0,0,2019
Illinois,40.633125,-89.398529,4,4.8664910342391305,447.71717515,72.78338593478261,6696.071506,44.373558,29.276499,100.0,-13.2734995,19.913471,285.0,4,8,5,0,45,2,2,9,2,3,4,1,7,2019
Illinois,40.633125,-89.398529,1,1.2354743991208792,112.42817032,72.9338026923077,6636.976045,43.61352,21.4765,100.0,-20.7735,9.212337,406.0,4,4,4,0,38,4,1,6,0,1,7,5,17,2020
Illinois,40.633125,-89.398529,2,15.5023468010989,1410.7135589,68.05553975824176,6193.054118,41.23847,32.4265,100.0,-3.3235002,30.000198,337.0,7,11,11,1,34,3,1,15,1,5,0,1,1,2020
Illinois,40.633125,-89.398529,3,22.24502286956522,2046.542104,69.82609170652174,6424.000437,34.56187,34.0265,100.0,6.6265,27.403324,193.0,5,9,3,4,36,6,9,16,3,1,0,0,0,2020
Illinois,40.633125,-89.398529,4,6.165472055217391,567.22342908,67.61366218478261,6220.456921,41.054203,26.3265,99.284935,-13.8235,23.968384,210.0,5,7,5,0,40,5,9,10,3,0,3,0,5,2020
Illinois,40.633125,-89.398529,1,-0.8535463057777779,-76.81916752000001,73.72271277777777,6635.04415,43.613518,20.026499,100.0,-25.473501,20.802036,383.0,2,3,5,0,31,2,4,6,2,2,15,4,14,2021
Illinois,40.633125,-89.398529,2,16.30426998186813,1483.68856835,67.98541036263737,6186.672343,34.966362,33.6765,99.688095,-4.7735,27.005402,459.0,6,17,6,2,26,2,0,21,5,4,1,0,1,2021
Illinois,40.633125,-89.398529,3,22.569705728260868,2076.412927,74.46269581521739,6850.568015,31.875755,32.2765,100.0,8.6765,31.728642,280.0,7,9,6,2,29,5,3,24,3,4,0,0,0,2021
Illinois,40.633125,-89.398529,4,7.659357823586956,704.66091977,72.6330732826087,6682.242742,44.12754,28.276499,100.0,-9.1235,19.00091,306.0,7,7,8,4,40,3,1,10,3,2,4,1,2,2021
Illinois,40.633125,-89.398529,1,-1.3524583237777779,-121.72124914,65.61134112222223,5905.020701,38.84832,21.276499,99.642044,-21.8735,20.822783,327.0,2,4,2,1,47,0,4,5,1,1,8,4,11,2022
Illinois,40.633125,-89.398529,2,16.454979703296704,1497.403153,67.87610638461538,6176.725681,43.498962,34.3765,100.0,-3.0735002,26.296223,320.0,6,15,7,3,35,2,1,12,4,2,2,0,2,2022
Illinois,40.633125,-89.398529,3,22.20872333152174,2043.2025465,70.82095201086956,6515.527585,30.376833,34.8265,100.0,5.1265,31.215492,224.0,6,10,7,3,29,4,5,20,6,2,0,0,0,2022
Illinois,40.633125,-89.398529,4,5.1450462015217395,473.34425054,65.85622326086957,6058.77254,45.823345,24.426498,99.64409,-23.823502,20.036833,218.0,4,6,0,3,45,2,4,6,5,3,10,1,3,2022
Illinois,40.633125,-89.398529,1,4.686917,4.686917,92.312614,92.312614,19.523155,9.7265005,100.0,2.3265,79.91745,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023
Indiana,39.849426,-86.258278,1,-2.129259134911111,-191.633322142,69.02440297777777,6212.196268,37.97104,21.185,99.99999,-26.165,22.679853,302.0,4,3,4,0,43,4,0,4,0,0,13,3,12,2015
Indiana,39.849426,-86.258278,2,17.31778314285714,1575.918266,70.83127971428571,6445.646454,35.369884,30.785,100.0,-1.2650001,26.168797,391.0,5,19,13,1,31,5,0,13,1,3,0,0,0,2015
Indiana,39.849426,-86.258278,3,21.995211739130436,2023.5594800000001,70.88733832608696,6521.635126,26.121714,31.984999,99.39564,9.585,30.386528,228.0,9,5,12,0,35,8,3,12,4,4,0,0,0,2015
Indiana,39.849426,-86.258278,4,9.529134922913043,876.680412908,71.0231167826087,6534.126744,39.5181,25.535,99.67875,-9.514999,25.669407,300.0,6,9,11,1,44,5,5,6,0,1,3,1,0,2015
Indiana,39.849426,-86.258278,1,2.5002701889505494,227.52458719450001,68.19962535164835,6206.165907,38.45939,21.835,99.6629,-19.115,23.693811,269.0,5,6,6,0,51,0,1,6,0,2,8,1,5,2016
Indiana,39.849426,-86.258278,2,16.925635843296703,1540.23286174,67.74695150549451,6164.972587,46.752895,32.835003,100.0,-3.015,30.425398,332.0,6,12,15,0,28,4,5,15,6,0,0,0,0,2016
Indiana,39.849426,-86.258278,3,23.48746685869565,2160.846951,74.64283175,6867.140521,25.922499,32.435,99.69548,10.735001,34.708416,326.0,8,13,8,2,32,8,1,17,1,2,0,0,0,2016
Indiana,39.849426,-86.258278,4,7.761041540108696,714.01582169,70.98884004347826,6530.973284,35.864742,27.435,100.0,-16.765001,29.628653,211.0,1,6,8,0,47,5,3,12,2,3,3,0,2,2016
Indiana,39.849426,-86.258278,1,4.247856491412,382.30708422708,68.91531373333333,6202.378236,39.738846,21.9895,100.0,-17.2605,15.083136,393.0,6,9,9,1,36,0,1,12,1,4,7,1,3,2017
Indiana,39.849426,-86.258278,2,17.55197697912088,1597.2299051,67.55850081318681,6147.823574,40.25888,32.3895,100.0,0.3895,28.387602,391.0,7,17,12,2,25,4,1,16,5,2,0,0,0,2017
Indiana,39.849426,-86.258278,3,21.93143822826087,2017.692317,71.8718615326087,6612.211261,28.185955,33.4895,100.0,9.9895,32.989975,298.0,8,13,5,2,29,1,3,22,5,4,0,0,0,2017
Indiana,39.849426,-86.258278,4,6.442783440434782,592.73607652,70.87486075000001,6520.487189,33.40249,27.439499,100.0,-23.8605,20.678791,348.0,7,8,6,1,36,4,0,11,2,4,5,1,7,2017
Indiana,39.849426,-86.258278,1,0.36873603988888887,33.18624359,70.03356134444445,6303.020521,35.191723,22.8895,100.0,-29.0105,18.044346,482.0,6,9,3,1,31,4,5,4,0,2,9,1,15,2018
Indiana,39.849426,-86.258278,2,17.426931159670332,1585.85073553,69.5649540989011,6330.410823,35.287346,33.2895,100.0,-5.3104997,28.806599,428.0,4,17,11,2,27,2,3,14,1,3,2,0,5,2018
Indiana,39.849426,-86.258278,3,22.877905923913044,2104.767345,75.221771,6920.402932,30.45566,34.3895,100.0,9.039499,31.681273,438.0,12,17,9,2,24,1,0,23,3,1,0,0,0,2018
Indiana,39.849426,-86.258278,4,6.099463601630434,561.15065135,75.75528295652174,6969.486032,39.763298,28.4895,100.0,-8.1105,29.89454,409.0,7,9,9,0,32,5,2,11,2,5,7,1,2,2018
Indiana,39.849426,-86.258278,1,0.24669903372222213,22.20291303499999,70.24236783333333,6321.813105,40.018333,20.3395,100.0,-24.1105,16.763266,408.0,7,4,3,1,36,2,2,6,0,2,11,7,9,2019
Indiana,39.849426,-86.258278,2,16.72906021758242,1522.3444798,74.11538538461538,6744.50007,32.714474,31.3395,100.0,-5.1105,29.462963,570.0,13,18,13,1,26,0,0,16,0,4,0,0,0,2019
Indiana,39.849426,-86.258278,3,23.53134764130435,2164.883983,70.74668816304349,6508.695311,27.511158,33.3395,99.693634,13.289499,28.46915,261.0,3,10,9,1,35,6,0,21,4,3,0,0,0,2019
Indiana,39.849426,-86.258278,4,6.350391953249999,584.236059699,73.3540845326087,6748.575777,41.556225,31.439499,98.89256,-18.9105,30.825647,314.0,1,4,4,3,37,2,6,21,2,1,4,3,4,2019
Indiana,39.849426,-86.258278,1,3.159394614835165,287.50490995,72.87177321978022,6631.331363,42.136917,19.7895,100.0,-14.2605,14.03346,491.0,5,9,3,1,36,1,0,7,0,3,13,4,9,2020
Indiana,39.849426,-86.258278,2,16.15655553846154,1470.246554,65.35277279120879,5947.102324,37.93006,32.8395,100.0,-3.2105,21.081364,353.0,9,10,10,2,28,2,0,22,2,4,2,0,0,2020
Indiana,39.849426,-86.258278,3,22.551275217391307,2074.71732,70.27177648913043,6465.003437,27.026386,34.8895,100.0,7.2395,28.55114,246.0,6,9,7,2,32,6,3,19,6,2,0,0,0,2020
Indiana,39.849426,-86.258278,4,7.307072339782609,672.25065526,69.91666704347826,6432.333368,44.16864,27.5395,98.945595,-11.5105,26.283932,302.0,4,7,5,2,39,8,3,10,3,3,4,0,4,2020
Indiana,39.849426,-86.258278,1,1.185958232,106.73624088,70.70167351111111,6363.150616,35.309376,22.439499,99.30246,-21.2605,24.072063,352.0,5,7,2,0,37,1,2,3,2,5,10,6,10,2021
Indiana,39.849426,-86.258278,2,16.487073036593408,1500.32364633,67.78837060439561,6168.741725,32.06426,33.4395,100.0,-5.0604997,28.100718,388.0,9,10,10,1,34,4,0,14,1,5,1,2,0,2021
Indiana,39.849426,-86.258278,3,23.02509786956522,2118.309004,72.3764756847826,6658.635763,27.553524,33.3895,100.0,9.789499,32.291603,376.0,8,13,8,3,30,4,0,21,3,2,0,0,0,2021
Indiana,39.849426,-86.258278,4,8.600074943043477,791.20689476,74.02580502173913,6810.374062,39.606544,28.2895,100.0,-8.3605,27.919062,348.0,7,12,6,3,39,2,2,9,2,5,2,2,1,2021
Indiana,39.849426,-86.258278,1,0.6873007767777777,61.85706990999999,64.96824978888888,5847.142481,31.869658,22.7895,98.96576,-19.310501,17.35979,316.0,1,7,2,2,49,1,3,4,1,0,8,3,9,2022
Indiana,39.849426,-86.258278,2,17.16308012087912,1561.840291,66.81764523076923,6080.405716,33.425762,34.5895,100.0,-2.2605002,24.569874,371.0,8,18,4,3,33,1,3,12,1,4,1,3,0,2022
Indiana,39.849426,-86.258278,3,22.48306869021739,2068.4423195,71.94468230434782,6618.910772,27.729347,34.5895,99.69684,6.4395003,27.926771,303.0,14,12,6,2,31,1,2,20,1,3,0,0,0,2022
Indiana,39.849426,-86.258278,4,6.325029878152174,581.90274879,65.98052376086956,6070.208186,39.30435,24.7395,100.0,-23.6105,19.375069,236.0,1,8,6,0,47,1,6,9,1,1,7,4,1,2022
Indiana,39.849426,-86.258278,1,6.3436666,6.3436666,94.91218,94.91218,14.84318,10.789499,98.574554,1.3395001,90.451195,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2023
Iowa,42.011539,-93.210526,1,-4.2007269188444445,-378.065422696,68.2184066,6139.656594,41.62478,25.633,99.63809,-29.117,27.374916,117.0,3,0,1,0,52,3,4,1,3,1,11,4,7,2015
Iowa,42.011539,-93.210526,2,15.944057087912087,1450.909195,69.20335396703297,6297.505211,43.956867,31.233,100.0,-1.817,21.122284,365.0,6,17,13,3,31,2,2,11,3,2,0,0,1,2015
Iowa,42.011539,-93.210526,3,21.383791923913044,1967.308857,73.85050774999999,6794.2467129999995,34.17157,32.183,99.69198,7.533,36.44082,207.0,3,13,5,3,36,4,7,13,8,0,0,0,0,2015
Iowa,42.011539,-93.210526,4,6.611736402065218,608.27974899,70.34253476086955,6471.513198,44.923615,26.282999,99.67587,-16.217001,20.646835,277.0,4,5,3,1,42,6,9,3,3,2,6,4,4,2015
Iowa,42.011539,-93.210526,1,-1.166107074945055,-106.11574382,75.11290834065933,6835.274659,52.836666,20.282999,100.0,-26.417,26.491045,264.0,4,1,6,0,45,0,1,5,1,1,15,3,9,2016
Iowa,42.011539,-93.210526,2,16.278718499505494,1481.363383455,66.36440729670329,6039.161064,42.793083,32.482998,100.0,-6.1670003,24.986366,275.0,6,13,9,1,27,10,3,13,4,4,0,0,1,2016
Iowa,42.011539,-93.210526,3,22.01390930978261,2025.2796565,76.91738613043479,7076.399524,30.563978,33.333,99.69305,9.733001,37.334526,244.0,6,17,5,4,39,5,0,10,3,3,0,0,0,2016
Iowa,42.011539,-93.210526,4,5.8418542268913045,537.450588874,70.2546094673913,6463.424071,44.86299,27.282999,100.0,-27.017,30.502108,191.0,3,4,5,0,48,4,9,7,0,1,6,2,3,2016
